5.24	1.656321
5.25	1.658228
5.26	1.660131
5.27	1.662030
5.28	1.663926
5.29	1.665818
5.30	1.667707
5.31	1.669592
5.32	1.671473
5.33	1.673351
5.34	1.675226
5.35	1.677097
5.36	1.678964
5.37	1.680828
5.38	1.682688
5.39	1.684545
5.40	1.686399
5.41	1.688249
5.42	1.690096
5.43	1.691939
5.44	1.693779
5.45	1.695616
5.46	1.697449
5.47	1.699279
5.48	1.701105
5.49	1.702928
5.50	1.704748
5.51	1.706565
5.52	1.708378
5.53	1.710188
5.54	1.711995
5.55	1.713798
5.56	1.715598
5.57	1.717395
5.58	1.719189
5.59	1.720979
5.60	1.722767
5.61	1.724551
5.62	1.726332
5.63	1.728109
5.64	1.729884
5.65	1.731656
5.66	1.733424
5.67	1.735189
5.68	1.736951
5.69	1.738710
5.70	1.740466
5.71	1.742219
5.72	1.743969
5.73	1.745716
5.74	1.747459
5.75	1.749200
5.76	1.750937
5.77	1.752672
5.78	1.754404
5.79	1.756132
5.80	1.757858
5.81	1.759581
5.82	1.761300
5.83	1.763017
5.84	1.764731
5.85	1.766442
5.86	1.768150
5.87	1.769855
5.88	1.771557
5.89	1.773256
5.90	1.774952
5.91	1.776646
5.92	1.778336
5.93	1.780024
5.94	1.781709
5.95	1.783391
5.96	1.785070
5.97	1.786747
5.98	1.788421
5.99	1.790091
6.00	1.791759
6.01	1.793425
6.02	1.795087
6.03	1.796747
6.04	1.798404
6.05	1.800058
6.06	1.801710
6.07	1.803359
6.08	1.805005
6.09	1.806648
6.10	1.808289
6.11	1.809927
6.12	1.811562
6.13	1.813195
6.14	1.814825
6.15	1.816452
6.16	1.818077
6.17	1.819699
6.18	1.821318
6.19	1.822935
6.20	1.824549
6.21	1.826161
6.22	1.827770
6.23	1.829376
6.24	1.830980
6.25	1.832581
6.26	1.834180
6.27	1.835776
6.28	1.837370
6.29	1.838961
6.30	1.840550
6.31	1.842136
6.32	1.843719
6.33	1.845300
6.34	1.846879
6.35	1.848455
6.36	1.850028
6.37	1.851599
6.38	1.853168
6.39	1.854734
6.40	1.856298
6.41	1.857859
6.42	1.859418
6.43	1.860975
6.44	1.862529
6.45	1.864080
6.46	1.865629
6.47	1.867176
6.48	1.868721
6.49	1.870263
6.50	1.871802
6.51	1.873339
6.52	1.874874
6.53	1.876407
6.54	1.877937
6.55	1.879465
6.56	1.880991
6.57	1.882514
6.58	1.884035
6.59	1.885553
6.60	1.887070
6.61	1.888584
6.62	1.890095
6.63	1.891605
6.64	1.893112
6.65	1.894617
6.66	1.896119
6.67	1.897620
6.68	1.899118
6.69	1.900614
6.70	1.902108
6.71	1.903599
6.72	1.905088
6.73	1.906575
6.74	1.908060
6.75	1.909543
6.76	1.911023
6.77	1.912501
6.78	1.913977
6.79	1.915451
6.80	1.916923
6.81	1.918392
6.82	1.919859
6.83	1.921325
6.84	1.922788
6.85	1.924249
6.86	1.925707
6.87	1.927164
6.88	1.928619
6.89	1.930071
6.90	1.931521
6.91	1.932970
6.92	1.934416
6.93	1.935860
6.94	1.937302
6.95	1.938742
6.96	1.940179
6.97	1.941615
6.98	1.943049
6.99	1.944481
7.00	1.945910
7.01	1.947338
7.02	1.948763
7.03	1.950187
7.04	1.951608
7.05	1.953028
7.06	1.954445
7.07	1.955860
7.08	1.957274
7.09	1.958685
7.10	1.960095
7.11	1.961502
7.12	1.962908
7.13	1.964311
7.14	1.965713
7.15	1.967112
7.16	1.968510
7.17	1.969906
7.18	1.971299
7.19	1.972691
7.20	1.974081
7.21	1.975469
7.22	1.976855
7.23	1.978239
7.24	1.979621
7.25	1.981001
7.26	1.982380
7.27	1.983756
7.28	1.985131
7.29	1.986504
7.30	1.987874
7.31	1.989243
7.32	1.990610
7.33	1.991976
7.34	1.993339
7.35	1.994700
7.36	1.996060
7.37	1.997418
7.38	1.998774
7.39	2.000128
7.40	2.001480
7.41	2.002830
7.42	2.004179
7.43	2.005526
7.44	2.006871
7.45	2.008214
7.46	2.009555
7.47	2.010895
7.48	2.012233
7.49	2.013569
7.50	2.014903
7.51	2.016235
7.52	2.017566
7.53	2.018895
7.54	2.020222
7.55	2.021548
7.56	2.022871
7.57	2.024193
7.58	2.025513
7.59	2.026832
7.60	2.028148
7.61	2.029463
7.62	2.030776
7.63	2.032088
7.64	2.033398
7.65	2.034706
7.66	2.036012
7.67	2.037317
7.68	2.038620
7.69	2.039921
7.70	2.041220
7.71	2.042518
7.72	2.043814
7.73	2.045109
7.74	2.046402
7.75	2.047693
7.76	2.048982
7.77	2.050270
7.78	2.051556
7.79	2.052841
7.80	2.054124
7.81	2.055405
7.82	2.056685
7.83	2.057963
7.84	2.059239
7.85	2.060514
7.86	2.061787
7.87	2.063058
7.88	2.064328
7.89	2.065596
7.90	2.066863
7.91	2.068128
7.92	2.069391
7.93	2.070653
7.94	2.071913
7.95	2.073172
7.96	2.074429
7.97	2.075684
7.98	2.076938
7.99	2.078191
8.00	2.079442
8.01	2.080691
8.02	2.081938
8.03	2.083185
8.04	2.084429
8.05	2.085672
8.06	2.086914
8.07	2.088153
8.08	2.089392
8.09	2.090629
8.10	2.091864
8.11	2.093098
8.12	2.094330
8.13	2.095561
8.14	2.096790
8.15	2.098018
8.16	2.099244
8.17	2.100469
8.18	2.101692
8.19	2.102914
8.20	2.104134
8.21	2.105353
8.22	2.106570
8.23	2.107786
8.24	2.109000
8.25	2.110213
8.26	2.111425
8.27	2.112635
8.28	2.113843
8.29	2.115050
8.30	2.116256
8.31	2.117460
8.32	2.118662
8.33	2.119863
8.34	2.121063
8.35	2.122262
8.36	2.123458
8.37	2.124654
8.38	2.125848
8.39	2.127041
8.40	2.128232
8.41	2.129421
8.42	2.130610
8.43	2.131797
8.44	2.132982
8.45	2.134166
8.46	2.135349
8.47	2.136531
8.48	2.137710
8.49	2.138889
8.50	2.140066
8.51	2.141242
8.52	2.142416
8.53	2.143589
8.54	2.144761
8.55	2.145931
8.56	2.147100
8.57	2.148268
8.58	2.149434
8.59	2.150599
8.60	2.151762
8.61	2.152924
8.62	2.154085
8.63	2.155245
8.64	2.156403
8.65	2.157559
8.66	2.158715
8.67	2.159869
8.68	2.161022
8.69	2.162173
8.70	2.163323
8.71	2.164472
8.72	2.165619
8.73	2.166765
8.74	2.167910
8.75	2.169054
8.76	2.170196
8.77	2.171337
8.78	2.172476
8.79	2.173615
8.80	2.174752
8.81	2.175887
8.82	2.177022
8.83	2.178155
8.84	2.179287
8.85	2.180417
8.86	2.181547
8.87	2.182675
8.88	2.183802
8.89	2.184927
8.90	2.186051
8.91	2.187174
8.92	2.188296
8.93	2.189416
8.94	2.190536
8.95	2.191654
8.96	2.192770
8.97	2.193886
8.98	2.195000
8.99	2.196113
9.00	2.197225
9.01	2.198335
9.02	2.199444
9.03	2.200552
9.04	2.201659
9.05	2.202765
9.06	2.203869
9.07	2.204972
9.08	2.206074
9.09	2.207175
9.10	2.208274
9.11	2.209373
9.12	2.210470
9.13	2.211566
9.14	2.212660
9.15	2.213754
9.16	2.214846
9.17	2.215937
9.18	2.217027
9.19	2.218116
9.20	2.219203
9.21	2.220290
9.22	2.221375
9.23	2.222459
9.24	2.223542
9.25	2.224624
9.26	2.225704
9.27	2.226783
9.28	2.227862
9.29	2.228939
9.30	2.230014
9.31	2.231089
9.32	2.232163
9.33	2.233235
9.34	2.234306
9.35	2.235376
9.36	2.236445
9.37	2.237513
9.38	2.238580
9.39	2.239645
9.40	2.240710
9.41	2.241773
9.42	2.242835
9.43	2.243896
9.44	2.244956
9.45	2.246015
9.46	2.247072
9.47	2.248129
9.48	2.249184
9.49	2.250239
9.50	2.251292
9.51	2.252344
9.52	2.253395
9.53	2.254445
9.54	2.255493
9.55	2.256541
9.56	2.257588
9.57	2.258633
9.58	2.259678
9.59	2.260721
9.60	2.261763
9.61	2.262804
9.62	2.263844
9.63	2.264883
9.64	2.265921
9.65	2.266958
9.66	2.267994
9.67	2.269028
9.68	2.270062
9.69	2.271094
9.70	2.272126
9.71	2.273156
9.72	2.274186
9.73	2.275214
9.74	2.276241
9.75	2.277267
9.76	2.278292
9.77	2.279316
9.78	2.280339
9.79	2.281361
9.80	2.282382
9.81	2.283402
9.82	2.284421
9.83	2.285439
9.84	2.286456
9.85	2.287471
9.86	2.288486
9.87	2.289500
9.88	2.290513
9.89	2.291524
9.90	2.292535
9.91	2.293544
9.92	2.294553
9.93	2.295560
9.94	2.296567
9.95	2.297573
9.96	2.298577
9.97	2.299581
9.98	2.300583
9.99	2.301585
10.00	2.302585
